,S&P_500,NASDAQ,US_10Y_Bond,VIX,Unemployment_Rate,CPI
2025-12-24,6932.0498046875,23613.310546875,4.136000156402588,13.470000267028809,4.4,326.031
2025-12-26,6929.93994140625,23593.099609375,4.136000156402588,13.600000381469727,4.4,326.031
2025-12-29,6905.740234375,23474.349609375,4.116000175476074,14.199999809265137,4.4,326.031
2025-12-30,6896.240234375,23419.080078125,4.130000114440918,14.329999923706055,4.4,326.031
2025-12-31,6845.5,23241.990234375,4.163000106811523,14.949999809265137,4.4,326.031
2026-01-01,6845.5,23241.990234375,4.163000106811523,14.949999809265137,4.3,326.588
2026-01-02,6858.47021484375,23235.630859375,4.186999797821045,14.510000228881836,4.3,326.588
2026-01-05,6902.0498046875,23395.8203125,4.164999961853027,14.899999618530273,4.3,326.588
2026-01-06,6944.81982421875,23547.169921875,4.178999900817871,14.75,4.3,326.588
2026-01-07,6920.93017578125,23584.279296875,4.138000011444092,15.380000114440918,4.3,326.588
2026-01-08,6921.4599609375,23480.01953125,4.183000087738037,15.449999809265137,4.3,326.588
2026-01-09,6966.27978515625,23671.349609375,4.171000003814697,14.489999771118164,4.3,326.588
2026-01-12,6977.27001953125,23733.900390625,4.186999797821045,15.119999885559082,4.3,326.588
2026-01-13,6963.740234375,23709.869140625,4.171000003814697,15.979999542236328,4.3,326.588
2026-01-14,6926.60009765625,23471.75,4.139999866485596,16.75,4.3,326.588
2026-01-15,6944.47021484375,23530.01953125,4.159999847412109,15.84000015258789,4.3,326.588
2026-01-16,6940.009765625,23515.390625,4.230999946594238,15.859999656677246,4.3,326.588
2026-01-20,6796.85986328125,22954.3203125,4.295000076293945,20.09000015258789,4.3,326.588
2026-01-21,6875.6201171875,23224.8203125,4.252999782562256,16.899999618530273,4.3,326.588
2026-01-22,6913.35009765625,23436.01953125,4.249000072479248,15.640000343322754,4.3,326.588
2026-01-23,6915.60986328125,23501.240234375,4.238999843597412,16.09000015258789,4.3,326.588
2026-01-26,6950.22998046875,23601.359375,4.2129998207092285,16.149999618530273,4.3,326.588
2026-01-27,6978.60009765625,23817.099609375,4.2230000495910645,16.350000381469727,4.3,326.588
2026-01-28,6978.02978515625,23857.44921875,4.250999927520752,16.350000381469727,4.3,326.588
2026-01-29,6969.009765625,23685.119140625,4.2270002365112305,16.8799991607666,4.3,326.588
2026-01-30,6939.02978515625,23461.8203125,4.241000175476074,17.440000534057617,4.3,326.588
2026-02-02,6976.43994140625,23592.109375,4.275000095367432,16.34000015258789,4.3,326.588
2026-02-03,6917.81005859375,23255.189453125,4.27400016784668,18.0,4.3,326.588
2026-02-04,6882.72021484375,22904.580078125,4.275000095367432,18.639999389648438,4.3,326.588
2026-02-05,6798.39990234375,22540.58984375,4.210000038146973,21.770000457763672,4.3,326.588
2026-02-06,6932.2998046875,23031.2109375,4.205999851226807,20.3700008392334,4.3,326.588
2026-02-09,6964.81982421875,23238.669921875,4.197999954223633,17.360000610351562,4.3,326.588
2026-02-10,6941.81005859375,23102.470703125,4.146999835968018,17.790000915527344,4.3,326.588
2026-02-11,6941.47021484375,23066.470703125,4.171999931335449,17.649999618530273,4.3,326.588
2026-02-12,6832.759765625,22597.150390625,4.104000091552734,20.81999969482422,4.3,326.588
2026-02-13,6836.169921875,22546.669921875,4.056000232696533,20.600000381469727,4.3,326.588
2026-02-17,6843.22021484375,22578.380859375,4.052000045776367,20.290000915527344,4.3,326.588
2026-02-18,6881.31005859375,22753.630859375,4.078999996185303,19.6200008392334,4.3,326.588
2026-02-19,6861.89013671875,22682.73046875,4.074999809265137,20.229999542236328,4.3,326.588
2026-02-20,6909.509765625,22886.0703125,4.085999965667725,19.09000015258789,4.3,326.588
2026-02-23,6837.75,22627.26953125,4.0289998054504395,21.010000228881836,4.3,326.588
2026-02-24,6890.06982421875,22863.6796875,4.0329999923706055,19.549999237060547,4.3,326.588
2026-02-25,6946.1298828125,23152.080078125,4.047999858856201,17.93000030517578,4.3,326.588
2026-02-26,6908.85986328125,22878.380859375,4.017000198364258,18.6299991607666,4.3,326.588
2026-02-27,6878.8798828125,22668.2109375,3.9619998931884766,19.860000610351562,4.3,326.588
